2020-04-23 15:21:17 INFO  NetworkConfig:422 - writing properties to file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:25:33 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:25:33 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:25:33 INFO  CoapServer:207 - Starting server
2020-04-27 18:25:33 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:25:33 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:25:33 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:26:30 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:26:30 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:26:30 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:26:30 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:26:30 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:26:30 INFO  CoapServer:207 - Starting server
2020-04-27 18:26:30 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:26:30 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:26:30 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 18:26:35 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:26:36 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:26:36 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:26:36 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:26:36 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:26:36 INFO  CoapServer:207 - Starting server
2020-04-27 18:26:36 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:26:36 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:26:36 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:27:12 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:27:12 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:27:12 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:27:12 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:27:12 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:27:12 INFO  CoapServer:207 - Starting server
2020-04-27 18:27:12 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:27:12 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:27:12 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:29:28 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:29:29 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:29:29 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:29:29 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:29:29 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:29:29 INFO  CoapServer:207 - Starting server
2020-04-27 18:29:29 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:29:29 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:29:29 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 18:29:36 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:29:37 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:29:37 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:29:37 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:29:37 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:29:37 INFO  CoapServer:207 - Starting server
2020-04-27 18:29:37 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:29:37 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:29:37 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:29:38 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:29:39 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:29:39 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:29:39 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:29:39 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:29:39 INFO  CoapServer:207 - Starting server
2020-04-27 18:29:39 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:29:39 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:29:39 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:30:30 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:30:31 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:30:31 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:30:31 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:30:31 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:30:31 INFO  CoapServer:207 - Starting server
2020-04-27 18:30:31 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:30:31 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:30:31 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 18:30:33 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:30:34 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:30:34 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:30:34 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:30:34 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:30:34 INFO  CoapServer:207 - Starting server
2020-04-27 18:30:34 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:30:34 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:30:34 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:30:36 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:30:36 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:30:36 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:30:36 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:30:36 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:30:36 INFO  CoapServer:207 - Starting server
2020-04-27 18:30:36 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:30:36 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:30:36 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:32:30 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:32:31 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:32:31 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:32:31 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:32:31 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:32:31 INFO  CoapServer:207 - Starting server
2020-04-27 18:32:31 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:32:31 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:32:31 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 18:32:31 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:32:32 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:32:32 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:32:32 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:32:32 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:32:32 INFO  CoapServer:207 - Starting server
2020-04-27 18:32:32 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:32:32 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:32:32 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:32:33 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:32:34 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:32:34 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:32:34 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:32:34 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:32:34 INFO  CoapServer:207 - Starting server
2020-04-27 18:32:34 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:32:34 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:32:34 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:33:40 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:33:40 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:33:40 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:33:40 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:33:40 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:33:40 INFO  CoapServer:207 - Starting server
2020-04-27 18:33:40 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:33:40 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:33:40 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 18:33:46 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:33:46 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:33:46 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:33:46 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:33:46 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:33:46 INFO  CoapServer:207 - Starting server
2020-04-27 18:33:46 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:33:46 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:33:46 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:33:48 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:33:48 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:33:48 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:33:48 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:33:48 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:33:48 INFO  CoapServer:207 - Starting server
2020-04-27 18:33:48 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:33:48 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:33:48 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:34:57 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:34:58 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:34:58 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:34:58 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:34:58 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:34:58 INFO  CoapServer:207 - Starting server
2020-04-27 18:34:58 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:34:58 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:34:58 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:35:26 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:35:27 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:35:27 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:35:27 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:35:27 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:35:27 INFO  CoapServer:207 - Starting server
2020-04-27 18:35:27 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:35:27 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:35:27 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 18:35:29 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:35:30 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:35:30 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:35:30 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:35:30 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:35:30 INFO  CoapServer:207 - Starting server
2020-04-27 18:35:30 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:35:30 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:35:30 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:35:31 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:35:32 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:35:32 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:35:32 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:35:32 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:35:32 INFO  CoapServer:207 - Starting server
2020-04-27 18:35:32 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:35:32 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:35:32 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:41:41 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:41:42 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:41:42 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:41:42 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:41:42 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:41:42 INFO  CoapServer:207 - Starting server
2020-04-27 18:41:42 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:41:42 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:41:42 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 18:41:47 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:41:48 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:41:48 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:41:48 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:41:48 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:41:48 INFO  CoapServer:207 - Starting server
2020-04-27 18:41:48 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:41:48 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:41:48 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 18:42:02 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:42:03 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 18:42:03 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 18:42:03 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 18:42:03 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 18:42:03 INFO  CoapServer:207 - Starting server
2020-04-27 18:42:03 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 18:42:03 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8045, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 18:42:03 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8045
2020-04-27 18:43:17 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 18:43:18 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
